Id,TotalIntensity,AverageIntensity,Date,Time
2320127002,0,0.0,2016-03-26,13:00:00
2320127002,0,0.0,2016-03-26,14:00:00
2320127002,0,0.0,2016-03-26,15:00:00
2320127002,0,0.0,2016-03-26,16:00:00
2320127002,0,0.0,2016-03-26,17:00:00
2320127002,0,0.0,2016-03-26,18:00:00
2320127002,0,0.0,2016-03-26,19:00:00
2320127002,0,0.0,2016-03-26,20:00:00
2320127002,0,0.0,2016-03-26,21:00:00
2320127002,0,0.0,2016-03-26,22:00:00
2320127002,0,0.0,2016-03-26,23:00:00
2320127002,0,0.0,2016-03-27,00:00:00
2320127002,0,0.0,2016-03-27,01:00:00
2320127002,0,0.0,2016-03-27,02:00:00
2320127002,0,0.0,2016-03-27,03:00:00
2320127002,0,0.0,2016-03-27,04:00:00
2320127002,0,0.0,2016-03-27,05:00:00
2320127002,0,0.0,2016-03-27,06:00:00
2320127002,0,0.0,2016-03-27,07:00:00
2320127002,0,0.0,2016-03-27,08:00:00
2320127002,0,0.0,2016-03-27,09:00:00
2320127002,0,0.0,2016-03-27,10:00:00
2320127002,0,0.0,2016-03-27,11:00:00
2320127002,0,0.0,2016-03-27,12:00:00
2320127002,0,0.0,2016-03-27,13:00:00
2320127002,0,0.0,2016-03-27,14:00:00
2320127002,0,0.0,2016-03-27,15:00:00
2320127002,0,0.0,2016-03-27,16:00:00
2320127002,0,0.0,2016-03-27,17:00:00
2320127002,0,0.0,2016-03-27,18:00:00
2320127002,0,0.0,2016-03-27,19:00:00
2320127002,0,0.0,2016-03-27,20:00:00
2320127002,0,0.0,2016-03-27,21:00:00
2320127002,0,0.0,2016-03-27,22:00:00
2320127002,0,0.0,2016-03-27,23:00:00
2320127002,0,0.0,2016-03-28,00:00:00
2320127002,0,0.0,2016-03-28,01:00:00
2320127002,0,0.0,2016-03-28,02:00:00
2320127002,0,0.0,2016-03-28,03:00:00
2320127002,0,0.0,2016-03-28,04:00:00
2320127002,0,0.0,2016-03-28,05:00:00
2320127002,0,0.0,2016-03-28,06:00:00
2320127002,0,0.0,2016-03-28,07:00:00
2320127002,0,0.0,2016-03-28,08:00:00
2320127002,0,0.0,2016-03-28,09:00:00
2320127002,0,0.0,2016-03-28,10:00:00
2320127002,0,0.0,2016-03-28,11:00:00
2320127002,0,0.0,2016-03-28,12:00:00
2320127002,0,0.0,2016-03-28,13:00:00
2320127002,0,0.0,2016-03-28,14:00:00
2320127002,0,0.0,2016-03-28,15:00:00
2320127002,0,0.0,2016-03-28,16:00:00
2320127002,0,0.0,2016-03-28,17:00:00
2320127002,0,0.0,2016-03-28,18:00:00
2320127002,0,0.0,2016-03-28,19:00:00
2320127002,0,0.0,2016-03-28,20:00:00
2320127002,0,0.0,2016-03-28,21:00:00
2320127002,0,0.0,2016-03-28,22:00:00
2320127002,0,0.0,2016-03-28,23:00:00
2320127002,0,0.0,2016-03-29,00:00:00
2320127002,0,0.0,2016-03-29,01:00:00
2320127002,0,0.0,2016-03-29,02:00:00
2320127002,0,0.0,2016-03-29,03:00:00
2320127002,0,0.0,2016-03-29,04:00:00
2320127002,0,0.0,2016-03-29,05:00:00
2320127002,0,0.0,2016-03-29,06:00:00
2320127002,0,0.0,2016-03-29,07:00:00
2320127002,0,0.0,2016-03-29,08:00:00
2320127002,0,0.0,2016-03-29,09:00:00
2320127002,0,0.0,2016-03-29,10:00:00
2320127002,0,0.0,2016-03-29,11:00:00
2320127002,0,0.0,2016-03-29,12:00:00
2320127002,0,0.0,2016-03-29,13:00:00
2320127002,0,0.0,2016-03-29,14:00:00
2320127002,0,0.0,2016-03-29,15:00:00
2320127002,0,0.0,2016-03-29,16:00:00
2320127002,0,0.0,2016-03-29,17:00:00
2320127002,0,0.0,2016-03-29,18:00:00
2320127002,0,0.0,2016-03-29,19:00:00
2320127002,0,0.0,2016-03-29,20:00:00
2320127002,0,0.0,2016-03-29,21:00:00
2320127002,0,0.0,2016-03-29,22:00:00
2320127002,0,0.0,2016-03-29,23:00:00
2320127002,0,0.0,2016-03-30,00:00:00
2320127002,0,0.0,2016-03-30,01:00:00
2320127002,0,0.0,2016-03-30,02:00:00
2320127002,0,0.0,2016-03-30,03:00:00
2320127002,0,0.0,2016-03-30,04:00:00
2320127002,0,0.0,2016-03-30,05:00:00
2320127002,0,0.0,2016-03-30,06:00:00
2320127002,0,0.0,2016-03-30,07:00:00
2320127002,0,0.0,2016-03-30,08:00:00
2320127002,0,0.0,2016-03-30,09:00:00
2320127002,0,0.0,2016-03-30,10:00:00
2320127002,0,0.0,2016-03-30,11:00:00
2320127002,0,0.0,2016-03-30,12:00:00
2320127002,0,0.0,2016-03-30,13:00:00
2320127002,0,0.0,2016-03-30,14:00:00
2320127002,0,0.0,2016-03-30,15:00:00
2320127002,0,0.0,2016-03-30,16:00:00
2320127002,0,0.0,2016-03-30,17:00:00
2320127002,0,0.0,2016-03-30,18:00:00
2320127002,0,0.0,2016-03-30,19:00:00
2320127002,0,0.0,2016-03-30,20:00:00
2320127002,0,0.0,2016-03-30,21:00:00
2320127002,0,0.0,2016-03-30,22:00:00
2320127002,0,0.0,2016-03-30,23:00:00
2320127002,0,0.0,2016-03-31,00:00:00
2320127002,0,0.0,2016-03-31,01:00:00
2320127002,0,0.0,2016-03-31,02:00:00
2320127002,0,0.0,2016-03-31,03:00:00
2320127002,0,0.0,2016-03-31,04:00:00
2320127002,0,0.0,2016-03-31,05:00:00
2320127002,0,0.0,2016-03-31,06:00:00
2320127002,0,0.0,2016-03-31,07:00:00
2320127002,0,0.0,2016-03-31,08:00:00
2320127002,0,0.0,2016-03-31,09:00:00
2320127002,0,0.0,2016-03-31,10:00:00
2320127002,0,0.0,2016-03-31,11:00:00
2320127002,0,0.0,2016-03-31,12:00:00
2320127002,0,0.0,2016-03-31,13:00:00
2320127002,0,0.0,2016-03-31,14:00:00
2320127002,0,0.0,2016-03-31,15:00:00
2320127002,0,0.0,2016-03-31,16:00:00
2320127002,0,0.0,2016-03-31,17:00:00
2320127002,0,0.0,2016-03-31,18:00:00
2320127002,0,0.0,2016-03-31,19:00:00
2320127002,0,0.0,2016-03-31,20:00:00
2320127002,0,0.0,2016-03-31,21:00:00
2320127002,0,0.0,2016-03-31,22:00:00
2320127002,0,0.0,2016-03-31,23:00:00
2320127002,0,0.0,2016-04-01,00:00:00
2320127002,0,0.0,2016-04-01,01:00:00
2320127002,0,0.0,2016-04-01,02:00:00
2320127002,0,0.0,2016-04-01,03:00:00
2320127002,0,0.0,2016-04-01,04:00:00
2320127002,0,0.0,2016-04-01,05:00:00
2320127002,0,0.0,2016-04-01,06:00:00
2320127002,0,0.0,2016-04-01,07:00:00
2320127002,0,0.0,2016-04-01,08:00:00
2320127002,0,0.0,2016-04-01,09:00:00
2320127002,0,0.0,2016-04-01,10:00:00
2320127002,0,0.0,2016-04-01,11:00:00
2320127002,0,0.0,2016-04-01,12:00:00
2320127002,0,0.0,2016-04-01,13:00:00
2320127002,0,0.0,2016-04-01,14:00:00
2320127002,0,0.0,2016-04-01,15:00:00
2320127002,0,0.0,2016-04-01,16:00:00
2320127002,0,0.0,2016-04-01,17:00:00
2320127002,0,0.0,2016-04-01,18:00:00
2320127002,0,0.0,2016-04-01,19:00:00
2320127002,0,0.0,2016-04-01,20:00:00
2320127002,0,0.0,2016-04-01,21:00:00
2320127002,0,0.0,2016-04-01,22:00:00
2320127002,0,0.0,2016-04-01,23:00:00
2320127002,0,0.0,2016-04-02,00:00:00
2320127002,0,0.0,2016-04-02,01:00:00
2320127002,0,0.0,2016-04-02,02:00:00
2320127002,0,0.0,2016-04-02,03:00:00
2320127002,0,0.0,2016-04-02,04:00:00
2320127002,0,0.0,2016-04-02,05:00:00
2320127002,0,0.0,2016-04-02,06:00:00
2320127002,0,0.0,2016-04-02,07:00:00
2320127002,0,0.0,2016-04-02,08:00:00
2320127002,0,0.0,2016-04-02,09:00:00
2320127002,0,0.0,2016-04-02,10:00:00
2320127002,0,0.0,2016-04-02,11:00:00
2320127002,0,0.0,2016-04-02,12:00:00
2320127002,0,0.0,2016-04-02,13:00:00
2320127002,0,0.0,2016-04-02,14:00:00
2320127002,0,0.0,2016-04-02,15:00:00
2320127002,0,0.0,2016-04-02,16:00:00
2320127002,0,0.0,2016-04-02,17:00:00
2320127002,0,0.0,2016-04-02,18:00:00
2320127002,0,0.0,2016-04-02,19:00:00
2320127002,0,0.0,2016-04-02,20:00:00
2320127002,0,0.0,2016-04-02,21:00:00
2320127002,0,0.0,2016-04-02,22:00:00
2320127002,0,0.0,2016-04-02,23:00:00
2320127002,0,0.0,2016-04-03,00:00:00
2320127002,0,0.0,2016-04-03,01:00:00
2320127002,0,0.0,2016-04-03,02:00:00
2320127002,0,0.0,2016-04-03,03:00:00
2320127002,0,0.0,2016-04-03,04:00:00
2320127002,0,0.0,2016-04-03,05:00:00
2320127002,0,0.0,2016-04-03,06:00:00
2320127002,0,0.0,2016-04-03,07:00:00
2320127002,0,0.0,2016-04-03,08:00:00
2320127002,0,0.0,2016-04-03,09:00:00
2320127002,0,0.0,2016-04-03,10:00:00
2320127002,0,0.0,2016-04-03,11:00:00
2320127002,0,0.0,2016-04-03,12:00:00
2320127002,0,0.0,2016-04-03,13:00:00
2320127002,0,0.0,2016-04-03,14:00:00
2320127002,0,0.0,2016-04-03,15:00:00
2320127002,0,0.0,2016-04-03,16:00:00
2320127002,0,0.0,2016-04-03,17:00:00
2320127002,0,0.0,2016-04-03,18:00:00
2320127002,0,0.0,2016-04-03,19:00:00
2320127002,0,0.0,2016-04-03,20:00:00
2320127002,0,0.0,2016-04-03,21:00:00
2320127002,0,0.0,2016-04-03,22:00:00
2320127002,0,0.0,2016-04-03,23:00:00
2320127002,0,0.0,2016-04-04,00:00:00
2320127002,0,0.0,2016-04-04,01:00:00
2320127002,0,0.0,2016-04-04,02:00:00
2320127002,0,0.0,2016-04-04,03:00:00
2320127002,0,0.0,2016-04-04,04:00:00
2320127002,0,0.0,2016-04-04,05:00:00
2320127002,0,0.0,2016-04-04,06:00:00
2320127002,0,0.0,2016-04-04,07:00:00
2320127002,0,0.0,2016-04-04,08:00:00
2320127002,0,0.0,2016-04-04,09:00:00
2320127002,0,0.0,2016-04-04,10:00:00
2320127002,0,0.0,2016-04-04,11:00:00
2320127002,0,0.0,2016-04-04,12:00:00
2320127002,0,0.0,2016-04-04,13:00:00
2320127002,0,0.0,2016-04-04,14:00:00
2320127002,0,0.0,2016-04-04,15:00:00
2320127002,0,0.0,2016-04-04,16:00:00
2320127002,0,0.0,2016-04-04,17:00:00
2320127002,0,0.0,2016-04-04,18:00:00
2320127002,0,0.0,2016-04-04,19:00:00
2320127002,0,0.0,2016-04-04,20:00:00
2320127002,0,0.0,2016-04-04,21:00:00
2320127002,0,0.0,2016-04-04,22:00:00
2320127002,0,0.0,2016-04-04,23:00:00
2320127002,0,0.0,2016-04-05,00:00:00
2320127002,0,0.0,2016-04-05,01:00:00
2320127002,0,0.0,2016-04-05,02:00:00
2320127002,10,0.167,2016-04-05,03:00:00
2320127002,25,0.417,2016-04-05,04:00:00
2320127002,12,0.2,2016-04-05,05:00:00
2320127002,11,0.183,2016-04-05,06:00:00
2320127002,22,0.367,2016-04-05,07:00:00
2320127002,8,0.133,2016-04-05,08:00:00
2320127002,0,0.0,2016-04-05,09:00:00
2320127002,0,0.0,2016-04-05,10:00:00
2320127002,0,0.0,2016-04-05,11:00:00
2320127002,0,0.0,2016-04-05,12:00:00
2320127002,0,0.0,2016-04-05,13:00:00
2320127002,0,0.0,2016-04-05,14:00:00
2320127002,0,0.0,2016-04-05,15:00:00
2320127002,0,0.0,2016-04-05,16:00:00
2320127002,0,0.0,2016-04-05,17:00:00
2320127002,0,0.0,2016-04-05,18:00:00
2320127002,0,0.0,2016-04-05,19:00:00
2320127002,12,0.2,2016-04-05,20:00:00
2320127002,25,0.417,2016-04-05,21:00:00
2320127002,25,0.417,2016-04-05,22:00:00
2320127002,25,0.417,2016-04-05,23:00:00
2320127002,23,0.383,2016-04-06,00:00:00
2320127002,10,0.167,2016-04-06,01:00:00
2320127002,0,0.0,2016-04-06,02:00:00
2320127002,0,0.0,2016-04-06,03:00:00
2320127002,0,0.0,2016-04-06,04:00:00
2320127002,0,0.0,2016-04-06,05:00:00
2320127002,0,0.0,2016-04-06,06:00:00
2320127002,5,0.083,2016-04-06,07:00:00
2320127002,25,0.417,2016-04-06,08:00:00
2320127002,6,0.1,2016-04-06,09:00:00
2320127002,14,0.233,2016-04-06,10:00:00
2320127002,23,0.383,2016-04-06,11:00:00
2320127002,12,0.2,2016-04-06,12:00:00
2320127002,0,0.0,2016-04-06,13:00:00
2320127002,7,0.117,2016-04-06,14:00:00
2320127002,30,0.5,2016-04-06,15:00:00
2320127002,31,0.517,2016-04-06,16:00:00
2320127002,22,0.367,2016-04-06,17:00:00
2320127002,12,0.2,2016-04-06,18:00:00
2320127002,25,0.417,2016-04-06,19:00:00
2320127002,18,0.3,2016-04-06,20:00:00
2320127002,14,0.233,2016-04-06,21:00:00
2320127002,24,0.4,2016-04-06,22:00:00
2320127002,19,0.317,2016-04-06,23:00:00
2320127002,20,0.333,2016-04-07,00:00:00
2320127002,4,0.067,2016-04-07,01:00:00
2320127002,0,0.0,2016-04-07,02:00:00
2320127002,0,0.0,2016-04-07,03:00:00
2320127002,0,0.0,2016-04-07,04:00:00
2320127002,0,0.0,2016-04-07,05:00:00
2320127002,0,0.0,2016-04-07,06:00:00
2320127002,1,0.017,2016-04-07,07:00:00
2320127002,13,0.217,2016-04-07,08:00:00
2320127002,15,0.25,2016-04-07,09:00:00
2320127002,18,0.3,2016-04-07,10:00:00
2320127002,17,0.283,2016-04-07,11:00:00
2320127002,5,0.083,2016-04-07,12:00:00
2320127002,0,0.0,2016-04-07,13:00:00
2320127002,0,0.0,2016-04-07,14:00:00
2320127002,0,0.0,2016-04-07,15:00:00
2320127002,0,0.0,2016-04-07,16:00:00
2320127002,0,0.0,2016-04-07,17:00:00
2320127002,0,0.0,2016-04-07,18:00:00
2320127002,0,0.0,2016-04-07,19:00:00
2320127002,0,0.0,2016-04-07,20:00:00
2320127002,0,0.0,2016-04-07,21:00:00
2320127002,0,0.0,2016-04-07,22:00:00
2320127002,0,0.0,2016-04-07,23:00:00
2320127002,0,0.0,2016-04-08,00:00:00
2320127002,0,0.0,2016-04-08,01:00:00
2320127002,0,0.0,2016-04-08,02:00:00
2320127002,0,0.0,2016-04-08,03:00:00
2320127002,0,0.0,2016-04-08,04:00:00
2320127002,0,0.0,2016-04-08,05:00:00
2320127002,18,0.3,2016-04-08,06:00:00
2320127002,28,0.467,2016-04-08,07:00:00
2320127002,24,0.4,2016-04-08,08:00:00
2320127002,20,0.333,2016-04-08,09:00:00
2320127002,0,0.0,2016-04-08,10:00:00
2320127002,0,0.0,2016-04-08,11:00:00
2320127002,0,0.0,2016-04-08,12:00:00
2320127002,0,0.0,2016-04-08,13:00:00
2320127002,0,0.0,2016-04-08,14:00:00
2320127002,18,0.3,2016-04-08,15:00:00
2320127002,14,0.233,2016-04-08,16:00:00
2320127002,11,0.183,2016-04-08,17:00:00
2320127002,20,0.333,2016-04-08,18:00:00
2320127002,0,0.0,2016-04-08,19:00:00
2320127002,0,0.0,2016-04-08,20:00:00
2320127002,0,0.0,2016-04-08,21:00:00
2320127002,0,0.0,2016-04-08,22:00:00
2320127002,0,0.0,2016-04-08,23:00:00
2320127002,1,0.017,2016-04-09,00:00:00
2320127002,18,0.3,2016-04-09,01:00:00
2320127002,11,0.183,2016-04-09,02:00:00
2320127002,22,0.367,2016-04-09,03:00:00
2320127002,2,0.033,2016-04-09,04:00:00
2320127002,0,0.0,2016-04-09,05:00:00
2320127002,13,0.217,2016-04-09,06:00:00
2320127002,22,0.367,2016-04-09,07:00:00
2320127002,12,0.2,2016-04-09,08:00:00
2320127002,7,0.117,2016-04-09,09:00:00
2320127002,27,0.45,2016-04-09,10:00:00
2320127002,12,0.2,2016-04-09,11:00:00
2320127002,47,0.783,2016-04-09,12:00:00
2320127002,19,0.317,2016-04-09,13:00:00
2320127002,18,0.3,2016-04-09,14:00:00
2320127002,2,0.033,2016-04-09,15:00:00
2320127002,0,0.0,2016-04-09,16:00:00
2320127002,0,0.0,2016-04-09,17:00:00
2320127002,0,0.0,2016-04-09,18:00:00
2320127002,0,0.0,2016-04-09,19:00:00
2320127002,0,0.0,2016-04-09,20:00:00
2320127002,0,0.0,2016-04-09,21:00:00
2320127002,0,0.0,2016-04-09,22:00:00
2320127002,0,0.0,2016-04-09,23:00:00
2320127002,0,0.0,2016-04-10,00:00:00
2320127002,0,0.0,2016-04-10,01:00:00
2320127002,0,0.0,2016-04-10,02:00:00
2320127002,0,0.0,2016-04-10,03:00:00
2320127002,0,0.0,2016-04-10,04:00:00
2320127002,0,0.0,2016-04-10,05:00:00
2320127002,0,0.0,2016-04-10,06:00:00
2320127002,0,0.0,2016-04-10,07:00:00
2320127002,0,0.0,2016-04-10,08:00:00
2320127002,12,0.2,2016-04-10,09:00:00
2320127002,16,0.267,2016-04-10,10:00:00
2320127002,31,0.517,2016-04-10,11:00:00
2320127002,20,0.333,2016-04-10,12:00:00
2320127002,17,0.283,2016-04-10,13:00:00
2320127002,7,0.117,2016-04-10,14:00:00
2320127002,0,0.0,2016-04-10,15:00:00
2320127002,0,0.0,2016-04-10,16:00:00
2320127002,0,0.0,2016-04-10,17:00:00
2320127002,0,0.0,2016-04-10,18:00:00
2320127002,0,0.0,2016-04-10,19:00:00
2320127002,0,0.0,2016-04-10,20:00:00
2320127002,0,0.0,2016-04-10,21:00:00
2320127002,0,0.0,2016-04-10,22:00:00
2320127002,0,0.0,2016-04-10,23:00:00
2320127002,0,0.0,2016-04-11,00:00:00
2320127002,0,0.0,2016-04-11,01:00:00
2320127002,0,0.0,2016-04-11,02:00:00
2320127002,0,0.0,2016-04-11,03:00:00
2320127002,0,0.0,2016-04-11,04:00:00
2320127002,0,0.0,2016-04-11,05:00:00
2320127002,0,0.0,2016-04-11,06:00:00
2320127002,0,0.0,2016-04-11,07:00:00
2320127002,11,0.183,2016-04-11,08:00:00
2320127002,31,0.517,2016-04-11,09:00:00
2320127002,30,0.5,2016-04-11,10:00:00
2320127002,26,0.433,2016-04-11,11:00:00
2320127002,28,0.467,2016-04-11,12:00:00
2320127002,24,0.4,2016-04-11,13:00:00
2320127002,14,0.233,2016-04-11,14:00:00
2320127002,23,0.383,2016-04-11,15:00:00
2320127002,33,0.55,2016-04-11,16:00:00
2320127002,33,0.55,2016-04-11,17:00:00
2320127002,29,0.483,2016-04-11,18:00:00
2320127002,21,0.35,2016-04-11,19:00:00
2320127002,26,0.433,2016-04-11,20:00:00
2320127002,21,0.35,2016-04-11,21:00:00
2320127002,60,1.0,2016-04-11,22:00:00
2320127002,14,0.233,2016-04-11,23:00:00
2320127002,0,0.0,2016-04-12,00:00:00
2320127002,0,0.0,2016-04-12,01:00:00
2320127002,0,0.0,2016-04-12,02:00:00
2320127002,0,0.0,2016-04-12,03:00:00
2320127002,0,0.0,2016-04-12,04:00:00
2320127002,0,0.0,2016-04-12,05:00:00
2320127002,0,0.0,2016-04-12,06:00:00
2320127002,28,0.467,2016-04-12,07:00:00
2320127002,14,0.233,2016-04-12,08:00:00
2320127002,14,0.233,2016-04-12,09:00:00
2320127002,4,0.067,2016-04-12,10:00:00
2347167796,0,0.0,2016-03-12,00:00:00
2347167796,0,0.0,2016-03-12,01:00:00
2347167796,0,0.0,2016-03-12,02:00:00
2347167796,2,0.033,2016-03-12,03:00:00
2347167796,0,0.0,2016-03-12,04:00:00
2347167796,0,0.0,2016-03-12,05:00:00
2347167796,3,0.05,2016-03-12,06:00:00
2347167796,75,1.25,2016-03-12,07:00:00
2347167796,92,1.533,2016-03-12,08:00:00
2347167796,24,0.4,2016-03-12,09:00:00
2347167796,15,0.25,2016-03-12,10:00:00
2347167796,46,0.767,2016-03-12,11:00:00
2347167796,32,0.533,2016-03-12,12:00:00
2347167796,6,0.1,2016-03-12,13:00:00
2347167796,1,0.017,2016-03-12,14:00:00
2347167796,26,0.433,2016-03-12,15:00:00
2347167796,30,0.5,2016-03-12,16:00:00
2347167796,42,0.7,2016-03-12,17:00:00
2347167796,20,0.333,2016-03-12,18:00:00
2347167796,8,0.133,2016-03-12,19:00:00
2347167796,8,0.133,2016-03-12,20:00:00
2347167796,18,0.3,2016-03-12,21:00:00
2347167796,7,0.117,2016-03-12,22:00:00
2347167796,0,0.0,2016-03-12,23:00:00
2347167796,0,0.0,2016-03-13,00:00:00
2347167796,1,0.017,2016-03-13,01:00:00
2347167796,0,0.0,2016-03-13,02:00:00
2347167796,2,0.033,2016-03-13,03:00:00
2347167796,0,0.0,2016-03-13,04:00:00
2347167796,0,0.0,2016-03-13,05:00:00
2347167796,0,0.0,2016-03-13,06:00:00
2347167796,0,0.0,2016-03-13,07:00:00
2347167796,37,0.617,2016-03-13,08:00:00
2347167796,69,1.15,2016-03-13,09:00:00
2347167796,57,0.95,2016-03-13,10:00:00
2347167796,39,0.65,2016-03-13,11:00:00
2347167796,4,0.067,2016-03-13,12:00:00
2347167796,29,0.483,2016-03-13,13:00:00
2347167796,24,0.4,2016-03-13,14:00:00
2347167796,24,0.4,2016-03-13,15:00:00
2347167796,46,0.767,2016-03-13,16:00:00
2347167796,14,0.233,2016-03-13,17:00:00
2347167796,23,0.383,2016-03-13,18:00:00
2347167796,107,1.783,2016-03-13,19:00:00
2347167796,44,0.733,2016-03-13,20:00:00
2347167796,15,0.25,2016-03-13,21:00:00
2347167796,2,0.033,2016-03-13,22:00:00
2347167796,2,0.033,2016-03-13,23:00:00
2347167796,0,0.0,2016-03-14,00:00:00
2347167796,1,0.017,2016-03-14,01:00:00
2347167796,2,0.033,2016-03-14,02:00:00
2347167796,0,0.0,2016-03-14,03:00:00
2347167796,0,0.0,2016-03-14,04:00:00
2347167796,0,0.0,2016-03-14,05:00:00
2347167796,13,0.217,2016-03-14,06:00:00
2347167796,16,0.267,2016-03-14,07:00:00
2347167796,53,0.883,2016-03-14,08:00:00
2347167796,15,0.25,2016-03-14,09:00:00
2347167796,12,0.2,2016-03-14,10:00:00
2347167796,16,0.267,2016-03-14,11:00:00
2347167796,9,0.15,2016-03-14,12:00:00
2347167796,20,0.333,2016-03-14,13:00:00
2347167796,11,0.183,2016-03-14,14:00:00
2347167796,8,0.133,2016-03-14,15:00:00
2347167796,15,0.25,2016-03-14,16:00:00
2347167796,24,0.4,2016-03-14,17:00:00
2347167796,36,0.6,2016-03-14,18:00:00
2347167796,33,0.55,2016-03-14,19:00:00
2347167796,36,0.6,2016-03-14,20:00:00
2347167796,50,0.833,2016-03-14,21:00:00
2347167796,5,0.083,2016-03-14,22:00:00
2347167796,0,0.0,2016-03-14,23:00:00
2347167796,0,0.0,2016-03-15,00:00:00
2347167796,0,0.0,2016-03-15,01:00:00
2347167796,0,0.0,2016-03-15,02:00:00
2347167796,2,0.033,2016-03-15,03:00:00
2347167796,0,0.0,2016-03-15,04:00:00
2347167796,0,0.0,2016-03-15,05:00:00
2347167796,1,0.017,2016-03-15,06:00:00
2347167796,24,0.4,2016-03-15,07:00:00
2347167796,30,0.5,2016-03-15,08:00:00
2347167796,14,0.233,2016-03-15,09:00:00
2347167796,9,0.15,2016-03-15,10:00:00
2347167796,16,0.267,2016-03-15,11:00:00
2347167796,11,0.183,2016-03-15,12:00:00
2347167796,11,0.183,2016-03-15,13:00:00
2347167796,10,0.167,2016-03-15,14:00:00
2347167796,11,0.183,2016-03-15,15:00:00
2347167796,17,0.283,2016-03-15,16:00:00
2347167796,24,0.4,2016-03-15,17:00:00
2347167796,73,1.217,2016-03-15,18:00:00
2347167796,95,1.583,2016-03-15,19:00:00
2347167796,10,0.167,2016-03-15,20:00:00
2347167796,4,0.067,2016-03-15,21:00:00
2347167796,1,0.017,2016-03-15,22:00:00
2347167796,2,0.033,2016-03-15,23:00:00
2347167796,7,0.117,2016-03-16,00:00:00
2347167796,0,0.0,2016-03-16,01:00:00
2347167796,0,0.0,2016-03-16,02:00:00
2347167796,0,0.0,2016-03-16,03:00:00
2347167796,0,0.0,2016-03-16,04:00:00
2347167796,0,0.0,2016-03-16,05:00:00
2347167796,1,0.017,2016-03-16,06:00:00
2347167796,32,0.533,2016-03-16,07:00:00
2347167796,36,0.6,2016-03-16,08:00:00
2347167796,13,0.217,2016-03-16,09:00:00
2347167796,7,0.117,2016-03-16,10:00:00
2347167796,7,0.117,2016-03-16,11:00:00
2347167796,16,0.267,2016-03-16,12:00:00
2347167796,20,0.333,2016-03-16,13:00:00
2347167796,12,0.2,2016-03-16,14:00:00
2347167796,1,0.017,2016-03-16,15:00:00
2347167796,7,0.117,2016-03-16,16:00:00
2347167796,24,0.4,2016-03-16,17:00:00
2347167796,38,0.633,2016-03-16,18:00:00
2347167796,0,0.0,2016-03-16,19:00:00
2347167796,1,0.017,2016-03-16,20:00:00
2347167796,102,1.7,2016-03-16,21:00:00
2347167796,33,0.55,2016-03-16,22:00:00
2347167796,1,0.017,2016-03-16,23:00:00
2347167796,0,0.0,2016-03-17,00:00:00
2347167796,2,0.033,2016-03-17,01:00:00
2347167796,0,0.0,2016-03-17,02:00:00
2347167796,0,0.0,2016-03-17,03:00:00
2347167796,0,0.0,2016-03-17,04:00:00
2347167796,0,0.0,2016-03-17,05:00:00
2347167796,0,0.0,2016-03-17,06:00:00
2347167796,9,0.15,2016-03-17,07:00:00
2347167796,31,0.517,2016-03-17,08:00:00
2347167796,11,0.183,2016-03-17,09:00:00
2347167796,16,0.267,2016-03-17,10:00:00
2347167796,9,0.15,2016-03-17,11:00:00
2347167796,14,0.233,2016-03-17,12:00:00
2347167796,23,0.383,2016-03-17,13:00:00
2347167796,28,0.467,2016-03-17,14:00:00
2347167796,14,0.233,2016-03-17,15:00:00
2347167796,15,0.25,2016-03-17,16:00:00
2347167796,21,0.35,2016-03-17,17:00:00
2347167796,39,0.65,2016-03-17,18:00:00
2347167796,73,1.217,2016-03-17,19:00:00
2347167796,7,0.117,2016-03-17,20:00:00
2347167796,20,0.333,2016-03-17,21:00:00
2347167796,17,0.283,2016-03-17,22:00:00
2347167796,0,0.0,2016-03-17,23:00:00
2347167796,2,0.033,2016-03-18,00:00:00
2347167796,0,0.0,2016-03-18,01:00:00
2347167796,0,0.0,2016-03-18,02:00:00
2347167796,2,0.033,2016-03-18,03:00:00
2347167796,0,0.0,2016-03-18,04:00:00
2347167796,0,0.0,2016-03-18,05:00:00
2347167796,0,0.0,2016-03-18,06:00:00
2347167796,2,0.033,2016-03-18,07:00:00
2347167796,11,0.183,2016-03-18,08:00:00
2347167796,25,0.417,2016-03-18,09:00:00
2347167796,5,0.083,2016-03-18,10:00:00
2347167796,16,0.267,2016-03-18,11:00:00
2347167796,20,0.333,2016-03-18,12:00:00
2347167796,12,0.2,2016-03-18,13:00:00
2347167796,11,0.183,2016-03-18,14:00:00
2347167796,7,0.117,2016-03-18,15:00:00
2347167796,13,0.217,2016-03-18,16:00:00
2347167796,14,0.233,2016-03-18,17:00:00
2347167796,17,0.283,2016-03-18,18:00:00
2347167796,8,0.133,2016-03-18,19:00:00
2347167796,3,0.05,2016-03-18,20:00:00
2347167796,75,1.25,2016-03-18,21:00:00
2347167796,62,1.033,2016-03-18,22:00:00
2347167796,2,0.033,2016-03-18,23:00:00
2347167796,0,0.0,2016-03-19,00:00:00
2347167796,0,0.0,2016-03-19,01:00:00
2347167796,0,0.0,2016-03-19,02:00:00
2347167796,0,0.0,2016-03-19,03:00:00
2347167796,0,0.0,2016-03-19,04:00:00
2347167796,2,0.033,2016-03-19,05:00:00
2347167796,1,0.017,2016-03-19,06:00:00
2347167796,1,0.017,2016-03-19,07:00:00
